PaymentNo,ResellerKey,ResellerName,CountryRegionCode,SalesOrderNumber,PaymentDate,PaymentAmount
1446,588,General Cycle Storehouse,CA,SO44774,2/6/2002 0:00,12456.6029
1447,29,Cross-Country Riding Supplies,CA,SO44542,1/7/2002 0:00,16259.8654
1448,498,Quick Delivery Service,CA,SO44766,2/6/2002 0:00,4102.788
1449,442,Original Bicycle Supply Company,CA,SO45038,3/9/2002 0:00,27123.6534
1450,227,Health Spa Limited,CA,SO45039,3/9/2002 0:00,27722.1591
1451,514,Retail Mall,CA,SO45047,3/9/2002 0:00,39661.3812
1452,679,Superb Sales and Repair,CA,SO45057,3/9/2002 0:00,22233.0559
1453,480,General Bike Corporation,CA,SO45058,3/9/2002 0:00,5488.8419
1454,119,Red Bicycle Company,CA,SO45052,3/9/2002 0:00,28409.916
1455,83,Requisite Part Supply,CA,SO45054,3/9/2002 0:00,13254.3593
1456,210,Gasless Cycle Shop,CA,SO45272,4/9/2002 0:00,3775.1301
1457,318,First-Rate Outlet,CA,SO45268,4/9/2002 0:00,838.9178
1458,353,Two-Wheeled Transit Company,CA,SO45269,4/9/2002 0:00,2024.994
1459,208,Professional Cyclists,CA,SO45279,4/9/2002 0:00,1022.856
1460,102,National Manufacturing,CA,SO45280,4/9/2002 0:00,12755.8756
1461,389,Sixth Bike Store,CA,SO45282,4/9/2002 0:00,8156.376
1462,533,Tenth Bike Store,CA,SO45284,4/9/2002 0:00,30015.7829
1463,478,Major Cycling,CA,SO45293,4/9/2002 0:00,1677.8356
1464,84,Rewarding Activities Company,CA,SO45323,4/9/2002 0:00,38694.9727
1465,569,Designated Distributors,CA,SO45305,4/9/2002 0:00,22912.7325
1466,335,Scratch-Resistant Finishes Company,CA,SO45310,4/9/2002 0:00,14219.958
1467,317,Finer Riding Supplies,CA,SO45313,4/9/2002 0:00,16789.0543
1468,354,Serious Cycles,CA,SO45315,4/9/2002 0:00,51062.3928
1469,137,Transportation Options,CA,SO45316,4/9/2002 0:00,2024.994
1470,118,Rapid Bikes,CA,SO45524,5/7/2002 0:00,36045.9181
1471,47,Greater Bike Store,CA,SO45526,5/7/2002 0:00,6101.382
1472,155,Corner Bicycle Supply,CA,SO45527,5/7/2002 0:00,54458.8986
1473,678,Vigorous Exercise Company,CA,SO45529,5/7/2002 0:00,97078.3155
1474,460,Price-Cutter Discount Bikes,CA,SO45552,5/7/2002 0:00,11136.742
1475,588,General Cycle Storehouse,CA,SO45553,5/7/2002 0:00,69241.936
1476,29,Cross-Country Riding Supplies,CA,SO45319,4/9/2002 0:00,14234.958
1477,173,Sundry Sporting Goods,CA,SO45522,5/7/2002 0:00,28786.2466
1478,172,Certified Sports Supply,CA,SO45537,5/7/2002 0:00,4049.988
1479,498,Quick Delivery Service,CA,SO45546,5/7/2002 0:00,12206.364
1480,514,Retail Mall,CA,SO45786,6/7/2002 0:00,68985.5062
1481,442,Original Bicycle Supply Company,CA,SO45780,6/7/2002 0:00,31193.3153
1482,227,Health Spa Limited,CA,SO45781,6/7/2002 0:00,45943.7648
1483,119,Red Bicycle Company,CA,SO45792,6/7/2002 0:00,31578.8152
1484,83,Requisite Part Supply,CA,SO45794,6/7/2002 0:00,11295.7189
1485,679,Superb Sales and Repair,CA,SO45797,6/7/2002 0:00,29308.0387
1486,480,General Bike Corporation,CA,SO45800,6/7/2002 0:00,9867.9984
1487,390,Plastic Parts Company,CA,SO46023,7/7/2002 0:00,6074.982
1488,353,Two-Wheeled Transit Company,CA,SO46024,7/7/2002 0:00,14280.558
1489,210,Gasless Cycle Shop,CA,SO46029,7/7/2002 0:00,3016.4884
1490,318,First-Rate Outlet,CA,SO46031,7/7/2002 0:00,2175.8024
1491,208,Professional Cyclists,CA,SO46037,7/7/2002 0:00,1017.4986
1492,102,National Manufacturing,CA,SO46038,7/7/2002 0:00,21702.0775
1493,389,Sixth Bike Store,CA,SO46039,7/7/2002 0:00,24424.128
1494,533,Tenth Bike Store,CA,SO46044,7/7/2002 0:00,29597.9656
1495,478,Major Cycling,CA,SO46050,7/7/2002 0:00,2325.5428
1496,569,Designated Distributors,CA,SO46062,7/7/2002 0:00,39274.3007
1497,534,Recommended Bicycles,CA,SO46063,7/7/2002 0:00,874.794
1498,335,Scratch-Resistant Finishes Company,CA,SO46065,7/7/2002 0:00,12164.964
1499,317,Finer Riding Supplies,CA,SO46071,7/7/2002 0:00,20788.9219
1500,354,Serious Cycles,CA,SO46072,7/7/2002 0:00,65160.8033
1501,370,Acceptable Sales & Service,CA,SO46075,7/7/2002 0:00,838.9178
1502,84,Rewarding Activities Company,CA,SO46086,7/7/2002 0:00,50794.2878
1503,532,The Showroom,CA,SO46096,7/7/2002 0:00,838.9178
1504,118,Rapid Bikes,CA,SO46330,8/7/2002 0:00,17283.5183
1505,47,Greater Bike Store,CA,SO46332,8/7/2002 0:00,8561.7058
1506,155,Corner Bicycle Supply,CA,SO46333,8/7/2002 0:00,50154.2683
1507,678,Vigorous Exercise Company,CA,SO46334,8/7/2002 0:00,57018.3932
1508,460,Price-Cutter Discount Bikes,CA,SO46359,8/7/2002 0:00,18802.613
1509,588,General Cycle Storehouse,CA,SO46360,8/7/2002 0:00,9480.5684
1510,29,Cross-Country Riding Supplies,CA,SO46079,7/7/2002 0:00,6086.382
1511,498,Quick Delivery Service,CA,SO46352,8/7/2002 0:00,5918.7325
1512,227,Health Spa Limited,CA,SO46607,9/6/2002 0:00,121037.4456
1513,442,Original Bicycle Supply Company,CA,SO46608,9/6/2002 0:00,47449.7767
1514,299,Citywide Service and Repair,CA,SO46614,9/6/2002 0:00,72391.6397
1515,514,Retail Mall,CA,SO46616,9/6/2002 0:00,153432.0611
1516,119,Red Bicycle Company,CA,SO46622,9/6/2002 0:00,42319.2356
1517,480,General Bike Corporation,CA,SO46639,9/6/2002 0:00,6626.1277
1518,245,Leather Seat Factory,CA,SO46645,9/6/2002 0:00,101373.1246
1519,425,Bikes for Kids and Adults,CA,SO46658,9/6/2002 0:00,4838.674
1520,173,Sundry Sporting Goods,CA,SO46326,8/7/2002 0:00,29220.8373
1521,390,Plastic Parts Company,CA,SO46929,10/7/2002 0:00,24.2945
1522,65,Metro Manufacturing,CA,SO46930,10/7/2002 0:00,16817.4395
1523,353,Two-Wheeled Transit Company,CA,SO46932,10/7/2002 0:00,3661.1012
1524,334,Retreat Inn,CA,SO46935,10/7/2002 0:00,688.7667
1525,210,Gasless Cycle Shop,CA,SO46936,10/7/2002 0:00,6891.5784
1526,653,Mercantile Outlet,CA,SO46938,10/7/2002 0:00,53415.9425
1527,479,General Supplies,CA,SO46940,10/7/2002 0:00,52182.1104
1528,568,Economy Center,CA,SO46946,10/7/2002 0:00,196.329
1529,208,Professional Cyclists,CA,SO46949,10/7/2002 0:00,4810.0342
1530,102,National Manufacturing,CA,SO46951,10/7/2002 0:00,27892.4053
1531,533,Tenth Bike Store,CA,SO46959,10/7/2002 0:00,90454.5502
1532,12,Bikes and Motorbikes,CA,SO46953,10/7/2002 0:00,64355.8148
1533,389,Sixth Bike Store,CA,SO46955,10/7/2002 0:00,9625.0609
1534,478,Major Cycling,CA,SO46975,10/7/2002 0:00,149.031
1535,677,Tire Exchange,CA,SO46984,10/7/2002 0:00,5347.6038
1536,570,Family's Favorite Bike Shop,CA,SO46998,10/7/2002 0:00,1242.8518
1537,335,Scratch-Resistant Finishes Company,CA,SO47000,10/7/2002 0:00,5894.9641
1538,280,Standard Bikes,CA,SO47003,10/7/2002 0:00,18202.7022
1539,317,Finer Riding Supplies,CA,SO47013,10/7/2002 0:00,21209.6683
1540,354,Serious Cycles,CA,SO47014,10/7/2002 0:00,340.9898
1541,444,Finer Cycle Shop,CA,SO47015,10/7/2002 0:00,19544.0309
1542,84,Rewarding Activities Company,CA,SO47037,10/7/2002 0:00,52084.3014
1543,352,Twelfth Bike Store,CA,SO47031,10/7/2002 0:00,33233.7956
1544,137,Transportation Options,CA,SO47017,10/7/2002 0:00,180.129
1545,613,Famous Bike Shop,CA,SO47357,11/7/2002 0:00,8057.6592
1546,637,Reliable Retail Center,CA,SO47358,11/7/2002 0:00,2443.283
1547,118,Rapid Bikes,CA,SO47359,11/7/2002 0:00,50301.0402
1548,47,Greater Bike Store,CA,SO47362,11/7/2002 0:00,16427.8318
1549,678,Vigorous Exercise Company,CA,SO47365,11/7/2002 0:00,89881.2746
1550,155,Corner Bicycle Supply,CA,SO47366,11/7/2002 0:00,96589.6202
1551,424,Bikes for Two,CA,SO47379,11/7/2002 0:00,53.994
1552,497,Valley Toy Store,CA,SO47380,11/7/2002 0:00,44036.7623
1553,30,Cycle Merchants,CA,SO47381,11/7/2002 0:00,602.7
1554,550,Remote Bicycle Specialists,CA,SO47383,11/7/2002 0:00,4493.5622
1555,173,Sundry Sporting Goods,CA,SO47354,11/7/2002 0:00,51710.6749
1556,300,Nice Bikes,CA,SO47389,11/7/2002 0:00,4356.8575
1557,587,Our Sporting Goods Store,CA,SO47390,11/7/2002 0:00,780.8182
1558,262,General Industries,CA,SO47415,11/7/2002 0:00,2779.8855
1559,654,Online Bike Warehouse,CA,SO47401,11/7/2002 0:00,469.794
1560,10,Rural Cycle Emporium,CA,SO47411,11/7/2002 0:00,37498.4604
1561,460,Price-Cutter Discount Bikes,CA,SO47412,11/7/2002 0:00,202.332
1562,588,General Cycle Storehouse,CA,SO47413,11/7/2002 0:00,39384.7752
1563,442,Original Bicycle Supply Company,CA,SO47662,12/7/2002 0:00,34688.9537
1564,227,Health Spa Limited,CA,SO47663,12/7/2002 0:00,74026.0293
1565,299,Citywide Service and Repair,CA,SO47668,12/7/2002 0:00,44166.0665
1566,514,Retail Mall,CA,SO47670,12/7/2002 0:00,77490.5322
1567,119,Red Bicycle Company,CA,SO47673,12/7/2002 0:00,30882.3662
1568,685,Family Cycle Store,CA,SO47399,11/7/2002 0:00,26560.3973
1569,679,Superb Sales and Repair,CA,SO47686,12/7/2002 0:00,65.6018
1570,480,General Bike Corporation,CA,SO47690,12/7/2002 0:00,2960.1511
1571,245,Leather Seat Factory,CA,SO47696,12/7/2002 0:00,60544.9199
1572,425,Bikes for Kids and Adults,CA,SO47709,12/7/2002 0:00,5360.1565
1573,353,Two-Wheeled Transit Company,CA,SO47963,1/7/2003 0:00,5031.8056
1574,334,Retreat Inn,CA,SO47964,1/7/2003 0:00,2618.892
1575,210,Gasless Cycle Shop,CA,SO47966,1/7/2003 0:00,4940.797
1576,653,Mercantile Outlet,CA,SO47967,1/7/2003 0:00,38408.1469
1577,208,Professional Cyclists,CA,SO47977,1/7/2003 0:00,8206.4946
1578,102,National Manufacturing,CA,SO47978,1/7/2003 0:00,23268.741
1579,12,Bikes and Motorbikes,CA,SO47980,1/7/2003 0:00,22672.4632
1580,389,Sixth Bike Store,CA,SO47981,1/7/2003 0:00,2709.6518
1581,533,Tenth Bike Store,CA,SO47988,1/7/2003 0:00,95370.5312
1582,65,Metro Manufacturing,CA,SO47960,1/7/2003 0:00,11547.357
1583,390,Plastic Parts Company,CA,SO47961,1/7/2003 0:00,647.994
1584,479,General Supplies,CA,SO47973,1/7/2003 0:00,47151.2741
1585,478,Major Cycling,CA,SO48000,1/7/2003 0:00,780.8182
1586,677,Tire Exchange,CA,SO48008,1/7/2003 0:00,654.82
1587,570,Family's Favorite Bike Shop,CA,SO48022,1/7/2003 0:00,4038.8509
1588,335,Scratch-Resistant Finishes Company,CA,SO48025,1/7/2003 0:00,1366.2229
1589,317,Finer Riding Supplies,CA,SO48037,1/7/2003 0:00,20859.9112
1590,444,Finer Cycle Shop,CA,SO48038,1/7/2003 0:00,8234.3067
1591,137,Transportation Options,CA,SO48040,1/7/2003 0:00,1503.2122
1592,352,Twelfth Bike Store,CA,SO48053,1/7/2003 0:00,38319.8765
1593,84,Rewarding Activities Company,CA,SO48059,1/7/2003 0:00,44241.9264
1594,532,The Showroom,CA,SO48074,1/7/2003 0:00,202.332
1595,280,Standard Bikes,CA,SO48030,1/7/2003 0:00,3259.0306
1596,654,Online Bike Warehouse,CA,SO48287,2/6/2003 0:00,198.036
1597,118,Rapid Bikes,CA,SO48299,2/6/2003 0:00,37656.4094
1598,637,Reliable Retail Center,CA,SO48300,2/6/2003 0:00,40.373
1599,47,Greater Bike Store,CA,SO48304,2/6/2003 0:00,12686.0788
1600,678,Vigorous Exercise Company,CA,SO48306,2/6/2003 0:00,90167.3132
1601,155,Corner Bicycle Supply,CA,SO48307,2/6/2003 0:00,87709.2566
1602,388,Road Way Sales and Rental,CA,SO48291,2/6/2003 0:00,736.1455
1603,173,Sundry Sporting Goods,CA,SO48296,2/6/2003 0:00,44080.9805
1604,613,Famous Bike Shop,CA,SO48297,2/6/2003 0:00,7971.9658
1605,424,Bikes for Two,CA,SO48320,2/6/2003 0:00,164.7109
1606,497,Valley Toy Store,CA,SO48321,2/6/2003 0:00,32208.4794
1607,550,Remote Bicycle Specialists,CA,SO48323,2/6/2003 0:00,3298.931
1608,30,Cycle Merchants,CA,SO48324,2/6/2003 0:00,2451.1372
1609,300,Nice Bikes,CA,SO48331,2/6/2003 0:00,3457.9857
1610,262,General Industries,CA,SO48355,2/6/2003 0:00,70.3324
1611,685,Family Cycle Store,CA,SO48340,2/6/2003 0:00,26664.597
1612,10,Rural Cycle Emporium,CA,SO48350,2/6/2003 0:00,35309.891
1613,588,General Cycle Storehouse,CA,SO48351,2/6/2003 0:00,36324.7405
1614,245,Leather Seat Factory,CA,SO48744,3/9/2003 0:00,18999.1287
1615,514,Retail Mall,CA,SO48750,3/9/2003 0:00,54312.9594
1616,442,Original Bicycle Supply Company,CA,SO48754,3/9/2003 0:00,24351.9855
1617,299,Citywide Service and Repair,CA,SO48761,3/9/2003 0:00,29407.0435
1618,480,General Bike Corporation,CA,SO48762,3/9/2003 0:00,2818.764
1619,227,Health Spa Limited,CA,SO48764,3/9/2003 0:00,41665.7599
1620,119,Red Bicycle Company,CA,SO48768,3/9/2003 0:00,32159.5245
1621,425,Bikes for Kids and Adults,CA,SO48779,3/9/2003 0:00,2631.8687
1622,65,Metro Manufacturing,CA,SO49039,4/9/2003 0:00,5168.5696
1623,353,Two-Wheeled Transit Company,CA,SO49041,4/9/2003 0:00,205.146
1624,334,Retreat Inn,CA,SO49042,4/9/2003 0:00,1839.291
1625,210,Gasless Cycle Shop,CA,SO49045,4/9/2003 0:00,7046.91
1626,389,Sixth Bike Store,CA,SO49049,4/9/2003 0:00,136.764
1627,462,General Riding Supplies,CA,SO49055,4/9/2003 0:00,22.794
1628,533,Tenth Bike Store,CA,SO49052,4/9/2003 0:00,88446.7968
1629,280,Standard Bikes,CA,SO49060,4/9/2003 0:00,1411.8109
1630,317,Finer Riding Supplies,CA,SO49070,4/9/2003 0:00,23623.3817
1631,354,Serious Cycles,CA,SO49072,4/9/2003 0:00,10532.3468
1632,444,Finer Cycle Shop,CA,SO49073,4/9/2003 0:00,2641.2698
1633,137,Transportation Options,CA,SO49075,4/9/2003 0:00,209.256
1634,653,Mercantile Outlet,CA,SO49085,4/9/2003 0:00,23124.2315
1635,478,Major Cycling,CA,SO49087,4/9/2003 0:00,324.4527
1636,677,Tire Exchange,CA,SO49089,4/9/2003 0:00,1389.0169
1637,479,General Supplies,CA,SO49094,4/9/2003 0:00,44603.9551
1638,208,Professional Cyclists,CA,SO49102,4/9/2003 0:00,606.996
1639,102,National Manufacturing,CA,SO49103,4/9/2003 0:00,17494.4072
1640,568,Economy Center,CA,SO49098,4/9/2003 0:00,1242.8518
1641,12,Bikes and Motorbikes,CA,SO49100,4/9/2003 0:00,17315.2296
1642,335,Scratch-Resistant Finishes Company,CA,SO49120,4/9/2003 0:00,68.382
1643,84,Rewarding Activities Company,CA,SO49140,4/9/2003 0:00,20987.1856
1644,352,Twelfth Bike Store,CA,SO49138,4/9/2003 0:00,33688.8473
1645,613,Famous Bike Shop,CA,SO49451,5/7/2003 0:00,2595.6818
1646,47,Greater Bike Store,CA,SO49454,5/7/2003 0:00,6192.8825
1647,30,Cycle Merchants,CA,SO49458,5/7/2003 0:00,198.036
1648,10,Rural Cycle Emporium,CA,SO49467,5/7/2003 0:00,38254.4351
1649,588,General Cycle Storehouse,CA,SO49468,5/7/2003 0:00,36476.2562
1650,118,Rapid Bikes,CA,SO49484,5/7/2003 0:00,20587.4764
1651,155,Corner Bicycle Supply,CA,SO49485,5/7/2003 0:00,86352.4057
1652,173,Sundry Sporting Goods,CA,SO49480,5/7/2003 0:00,45662.0012
1653,678,Vigorous Exercise Company,CA,SO49501,5/7/2003 0:00,47277.2949
1654,497,Valley Toy Store,CA,SO49507,5/7/2003 0:00,26975.8649
1655,300,Nice Bikes,CA,SO49508,5/7/2003 0:00,1376.4765
1656,685,Family Cycle Store,CA,SO49513,5/7/2003 0:00,25731.5814
1657,550,Remote Bicycle Specialists,CA,SO49517,5/7/2003 0:00,2818.764
1658,424,Bikes for Two,CA,SO49519,5/7/2003 0:00,94.367
1659,299,Citywide Service and Repair,CA,SO49827,6/7/2003 0:00,39299.0089
1660,514,Retail Mall,CA,SO49828,6/7/2003 0:00,88444.7182
1661,480,General Bike Corporation,CA,SO49839,6/7/2003 0:00,7907.5701
